sample_name,tls_id,tls_area_pixels,tls_area_microns,qc_id,qc_type,qc_area_pixels,qc_area_microns,intersection_area_pixels,intersection_area_microns,tls_overlap_percentage,qc_overlap_percentage,has_intersection
mod_TCGA-OE-A75W-01Z-00-DX1.894F6D45-E3DA-4542-897F-754FF3D075BD,Annotation 0: TLS number 0,607232.0,38776.18992128,None,None,0.0,0.0,0.0,0.0,0.0,0.0,False
