sample_name,tls_id,tls_area_pixels,tls_area_microns,qc_id,qc_type,qc_area_pixels,qc_area_microns,intersection_area_pixels,intersection_area_microns,tls_overlap_percentage,qc_overlap_percentage,has_intersection
mod_TCGA-L1-A7W4-01Z-00-DX4.B0FA6A94-3167-4DA6-9D10-F79EF1B2522D,Annotation 0: TLS number 0,542976.0,34672.97589503999,None,None,0.0,0.0,0.0,0.0,0.0,0.0,False
mod_TCGA-L1-A7W4-01Z-00-DX4.B0FA6A94-3167-4DA6-9D10-F79EF1B2522D,Annotation 1: TLS number 1,254336.0,16241.207709439997,QC_1,Fold,2308197.701468386,147395.25000000015,128130.33322304321,8182.055846420503,50.37837082561777,5.551098727008161,True
mod_TCGA-L1-A7W4-01Z-00-DX4.B0FA6A94-3167-4DA6-9D10-F79EF1B2522D,Annotation 2: TLS number 2,645248.0,41203.78865792,QC_2,Fold,2308197.701468386,147395.25000000015,352348.92522528773,22500.04749929951,54.60674426349058,15.265110306675073,True
mod_TCGA-L1-A7W4-01Z-00-DX4.B0FA6A94-3167-4DA6-9D10-F79EF1B2522D,Annotation 3: TLS number 3,285952.0,18260.119790079996,None,None,0.0,0.0,0.0,0.0,0.0,0.0,False
mod_TCGA-L1-A7W4-01Z-00-DX4.B0FA6A94-3167-4DA6-9D10-F79EF1B2522D,Annotation 4: TLS number 4,3623680.0,231398.38462719994,None,None,0.0,0.0,0.0,0.0,0.0,0.0,False
mod_TCGA-L1-A7W4-01Z-00-DX4.B0FA6A94-3167-4DA6-9D10-F79EF1B2522D,Annotation 5: TLS number 5,4966912.0,317173.5399884799,None,None,0.0,0.0,0.0,0.0,0.0,0.0,False
