sample_name,tls_id,tls_area_pixels,tls_area_microns,qc_id,qc_type,qc_area_pixels,qc_area_microns,intersection_area_pixels,intersection_area_microns,tls_overlap_percentage,qc_overlap_percentage,has_intersection
mod_TCGA-HZ-A49I-01Z-00-DX1.DD24EF58-28D5-4A7E-B4E8-00BBD9F15622,Annotation 0: TLS number 0,524032.0,33278.128128000004,None,None,0.0,0.0,0.0,0.0,0.0,0.0,False
mod_TCGA-HZ-A49I-01Z-00-DX1.DD24EF58-28D5-4A7E-B4E8-00BBD9F15622,Annotation 1: TLS number 1,1313648.0,83421.90259200001,None,None,0.0,0.0,0.0,0.0,0.0,0.0,False
