sample_name,tls_id,tls_area_pixels,tls_area_microns,qc_id,qc_type,qc_area_pixels,qc_area_microns,intersection_area_pixels,intersection_area_microns,tls_overlap_percentage,qc_overlap_percentage,has_intersection
mod_TCGA-Z5-AAPL-01Z-00-DX1.30371C08-9075-44A9-8ED7-560256D65A7C,Annotation 0: TLS number 0,712832.0,45447.4952,None,None,0.0,0.0,0.0,0.0,0.0,0.0,False
mod_TCGA-Z5-AAPL-01Z-00-DX1.30371C08-9075-44A9-8ED7-560256D65A7C,Annotation 1: TLS number 1,881024.0,56170.7864,QC_1,OOF,2575141.652779136,164181.3749999998,718131.7486520942,45785.38730000008,81.51103132855565,27.887077508030455,True
